GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.item,TypeSystem,9,264,5,5,0,48,5,6,0,6
Metaschema Core API,gov.nist.secauto.metaschema.core.model.impl,DefaultContainerFlagSupport,3,12,0,0,1,5,1,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model.impl,EmptyFlagContainer,2,10,0,0,1,3,1,3,1,3
Metaschema Core API,gov.nist.secauto.metaschema.core,MetaschemaConstants,6,0,0,0,1,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core,MetaschemaJavaVersion,17,0,0,0,8,0,8,0,8,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,MapMerge,34,151,2,6,4,55,2,7,0,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnCeiling,0,47,0,2,0,21,0,3,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnConcat,16,69,1,3,2,28,3,6,2,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnTrue,0,19,0,0,0,11,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,ArrayPut,22,97,0,0,5,35,0,4,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnReverse,0,51,0,2,0,22,0,4,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnHead,0,46,0,2,0,18,0,4,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnNot,0,49,0,2,0,20,0,5,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnAvg,19,225,1,13,5,61,1,17,0,11
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnBaseUri,41,39,4,0,10,25,5,1,3,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,ArrayGet,0,96,0,0,0,30,0,4,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,MapEntry,0,64,0,0,0,24,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnRemove,0,81,0,4,0,29,0,5,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,ArrayReverse,0,49,0,0,0,21,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnResolveUri,118,55,16,0,31,35,12,1,4,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnDocumentUri,48,39,6,0,11,25,6,1,3,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnNormalizeSpace,14,56,3,1,2,27,3,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,ArraySubarray,41,182,1,1,8,61,1,7,0,7
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnBoolean,0,118,0,18,0,38,0,14,0,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnFalse,0,19,0,0,0,11,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnTail,0,50,0,2,0,20,0,4,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,MapSize,0,40,0,0,0,17,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnEmpty,0,37,0,0,0,18,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,NumericFunction,43,43,4,0,12,20,4,4,2,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,ArrayHead,4,50,2,2,0,19,2,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnLowerCase,3,51,1,1,1,18,1,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnAbs,0,47,0,2,0,20,0,3,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnSubstring,4,199,1,5,1,68,1,6,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnRound,0,109,0,4,0,48,0,5,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,MapContains,0,69,0,2,0,24,0,4,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnDoc,95,24,6,0,17,15,6,1,3,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,ArrayJoin,0,47,0,0,0,20,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnMinMax,19,210,5,15,2,70,6,14,1,9
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnUpperCase,3,51,1,1,1,18,1,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,ArrayRemove,4,117,1,3,0,34,1,8,0,7
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,DefaultFunctionLibrary,0,325,0,0,0,95,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnCurrentDateTime,8,16,0,0,2,10,2,1,2,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnMatches,11,162,1,1,3,60,1,5,0,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnStartsWith,0,84,0,8,0,31,0,7,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,MapMerge.Duplicates,22,109,2,2,2,20,3,9,2,8
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnString,19,76,4,4,3,33,4,4,1,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnData,92,70,13,3,22,35,12,4,4,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnDocumentAvailable,64,61,7,3,15,29,7,2,2,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnPath,67,46,5,1,17,26,6,2,3,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnSubstringAfter,0,86,0,4,0,28,0,5,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnEndsWith,0,84,0,8,0,31,0,7,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnCount,0,37,0,0,0,18,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnContains,0,84,0,8,0,31,0,7,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnSum,24,256,2,14,6,81,2,16,0,10
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnCompare,35,32,4,0,7,20,3,1,1,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,MapRemove,0,90,0,2,0,30,0,5,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnSubstringBefore,0,86,0,4,0,28,0,5,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,ArraySize,0,40,0,0,0,17,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,MapGet,0,71,0,2,0,25,0,4,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,MapKeys,0,45,0,0,0,19,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,ArrayAppend,0,66,0,0,0,27,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,MapFind,0,152,0,6,0,47,0,12,0,9
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,ArrayInsertBefore,0,99,0,0,0,35,0,4,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,MpRecurseDepth,106,55,0,0,19,35,5,1,5,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,CastFunction,25,44,2,0,7,21,2,4,1,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,MapPut,0,90,0,0,0,32,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,ArrayFlatten,0,60,0,2,0,24,0,6,0,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnTokenize,13,287,3,11,5,99,3,11,0,7
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnStringLength,0,67,0,2,0,31,0,5,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnStaticBaseUri,17,24,2,0,4,15,3,1,2,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,ArrayTail,0,43,0,0,0,18,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnExists,0,44,0,2,0,18,0,4,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function.library,FnInsertBefore,4,144,2,8,2,44,2,6,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,FunctionUtils,109,94,11,9,23,22,11,18,5,14
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,DocumentFunctionException,18,0,0,0,7,0,4,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,IArgument,0,4,0,0,0,1,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,Occurrence,62,120,6,6,13,25,7,9,3,7
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,ArgumentImpl,35,47,10,0,8,12,6,5,1,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,JsonFunctionException,18,0,0,0,7,0,4,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,ComparisonFunctions.Operator,0,39,0,0,0,7,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,OperationFunctions,652,265,95,33,142,67,96,18,36,14
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,FunctionService,50,64,3,1,8,18,4,8,2,8
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,IFunction.FunctionProperty,0,27,0,0,0,5,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,IArgument.Builder,18,64,1,1,5,17,3,8,2,8
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,ISequenceType,2,15,1,1,1,3,1,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,SequenceTypeImpl,42,60,11,1,11,15,9,5,3,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,InvalidArgumentFunctionException,7,11,0,0,3,4,2,2,2,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,InvalidTypeFunctionException,31,22,1,1,8,5,3,2,2,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,ComparisonFunctions,713,240,155,48,141,62,104,28,6,7
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,UriFunctionException,18,0,0,0,7,0,4,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,AbstractFunction,0,28,0,0,0,9,0,5,0,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,IFunction.Builder,36,186,4,6,8,50,7,19,3,18
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,InvalidValueForCastFunctionException,10,6,0,0,4,2,2,1,2,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,DefaultFunction.CallingContext,13,79,6,6,5,14,8,4,2,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,ISequenceType.new ISequenceType() {...},8,3,0,0,4,1,4,1,4,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,FunctionLibrary.NamedFunctionSet,0,52,2,6,0,12,2,6,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,ArithmeticFunctionException,18,0,0,0,7,0,4,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,DefaultFunction,117,271,24,28,19,65,18,22,1,13
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,FunctionLibrary,42,138,4,6,10,40,4,8,1,6
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,DateTimeFunctionException,18,0,0,0,7,0,4,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,IFunction,7,66,1,3,1,11,2,7,1,6
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.function,IFunctionLibrary,18,0,4,0,2,0,4,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype,AbstractCustomJavaDataType,16,8,0,0,4,3,4,1,4,1
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype,AbstractDataTypeProvider,8,48,1,1,1,13,1,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype,AbstractDataTypeAdapter,174,56,7,3,46,15,14,6,10,5
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype,DataTypeService,53,110,6,0,16,26,8,11,5,11
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype,IDataTypeAdapter,38,8,0,0,7,1,7,1,7,1
Metaschema Core API,gov.nist.secauto.metaschema.core.datatype,AbstractCustomJavaDataTypeAdapter,4,4,0,0,1,2,1,1,1,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.format,MetapathFormatter,14,29,0,0,4,9,4,5,4,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.format,IPathFormatter,0,19,0,0,0,4,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.format,IPathSegment,6,4,0,0,1,1,1,1,1,1
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,Wildcard.MatchAnyNamespace,17,0,0,0,5,0,3,0,3,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,RelativeSlashPath,7,20,1,1,2,5,2,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,AbstractRootPathExpression,9,15,0,0,3,5,3,2,3,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,ModelInstance,16,58,2,4,2,17,3,7,1,6
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,Wildcard,58,26,9,1,7,9,8,4,3,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,RootDoubleSlashPath,5,12,0,0,1,3,1,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,NameTest,21,34,1,3,2,9,3,5,2,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,ContextItem,13,17,1,1,3,6,3,5,2,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,RootSlashOnlyPath,9,24,0,0,3,5,3,3,3,3
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,AbstractPathExpression,4,67,1,3,0,18,1,7,0,6
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,Axis,14,136,2,2,3,27,4,8,2,8
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,Flag,26,50,4,4,3,16,4,7,1,6
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,RelativeDoubleSlashPath,26,0,0,0,6,0,3,0,3,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,Wildcard.MatchAnyLocalName,17,0,0,0,5,0,3,0,3,0
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,INameTestExpression,2,5,0,0,1,2,1,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,Step,33,33,0,0,4,9,4,4,4,4
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,AbstractRelativePathExpression,6,28,0,0,1,9,1,5,1,5
Metaschema Core API,gov.nist.secauto.metaschema.core.metapath.cst.path,RootSlashPath,5,30,0,0,1,7,1,3,1,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IConstraint,0,3,0,0,0,1,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,DefaultConstraintValidator.Visitor,107,50,8,2,22,13,8,5,3,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,ValueConstraintSet,30,165,0,0,8,46,3,9,3,9
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IAllowedValuesConstraint.Extensible,0,21,0,0,0,4,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,ICardinalityConstraint.Builder,62,0,4,0,23,0,9,0,7,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IIndexConstraint.Builder,39,0,0,0,17,0,4,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,FindingCollectingConstraintValidationHandler,316,89,4,4,101,25,17,9,13,8
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IConstraint.Level,0,39,0,0,0,7,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,DefaultConstraintValidator,917,199,83,13,222,53,70,19,24,17
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,ILet,34,17,2,0,5,3,1,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IFeatureValueConstrained,14,35,0,0,4,11,3,8,3,8
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IIndexConstraint,10,0,0,0,2,0,2,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IAllowedValue,0,7,0,0,0,1,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,ExternalConstraintsModulePostProcessor,16,145,3,7,3,38,3,13,0,11
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IExpectConstraint,5,4,0,0,1,1,1,1,1,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,AbstractTargetedConstraints,0,15,0,0,0,6,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IAllowedValuesConstraint.Builder,5,73,0,0,2,27,1,9,1,9
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IIndexHasKeyConstraint.Builder,39,0,0,0,17,0,4,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,DefaultConstraintValidator.KeyRef,21,0,0,0,8,0,4,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IIndex,176,0,22,0,39,0,20,0,9,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,AssemblyConstraintSet,57,60,0,0,18,16,3,4,3,4
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,ValidationFeature,0,15,0,0,0,4,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,ICardinalityConstraint,9,0,0,0,2,0,2,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IUniqueConstraint.Builder,28,0,0,0,12,0,2,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,DefaultConstraintValidator.ValueStatus,62,134,7,15,11,32,6,8,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IKeyField,8,0,0,0,1,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IIndexHasKeyConstraint,10,0,0,0,2,0,2,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,AbstractConstraintValidationHandler,310,55,16,0,59,13,20,5,12,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IMatchesConstraint,5,4,0,0,1,1,1,1,1,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,ConstraintValidationFinding.Builder,34,72,4,4,6,20,6,7,2,7
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,AbstractConstraintBuilder,42,72,0,0,11,24,6,15,6,15
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,DefaultScopedContraints,0,21,0,0,0,8,0,4,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,FieldTargetedConstraints,9,0,0,0,4,0,2,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,FlagTargetedConstraints,9,0,0,0,4,0,2,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,DefaultConstraintSet,3,60,0,0,1,17,1,6,1,6
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IMatchesConstraint.Builder,17,50,2,2,4,20,4,6,2,6
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,ConstraintValidationFinding,67,39,6,0,18,13,15,4,12,4
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,AssemblyTargetedConstraints,0,37,0,0,0,9,0,3,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,AbstractConfigurableMessageConstraintBuilder,7,6,0,0,2,2,1,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IFeatureModelConstrained,15,12,0,0,6,3,3,3,3,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IExpectConstraint.Builder,0,45,0,0,0,18,0,5,0,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IUniqueConstraint,9,0,0,0,2,0,2,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,AbstractKeyConstraintBuilder,27,0,0,0,8,0,4,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,IAllowedValuesConstraint,5,13,0,0,1,3,1,3,1,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint,LoggingConstraintValidationHandler,393,0,44,0,120,0,45,0,20,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.util,MermaidErDiagramGenerator.MermaidNodeVistor,27,87,0,0,8,27,1,6,1,6
Metaschema Core API,gov.nist.secauto.metaschema.core.model.util,DefaultDiagramNode.AbstractEdge,0,21,0,0,0,7,0,4,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.model.util,DefaultDiagramNode.ModelEdge,0,14,0,0,0,5,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model.util,JsonUtil,271,0,19,0,64,0,26,0,16,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.util,DefaultDiagramNode,23,180,1,13,5,41,2,19,1,13
Metaschema Core API,gov.nist.secauto.metaschema.core.model.util,DefaultDiagramNode.Attribute,3,18,0,0,1,6,1,3,1,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model.util,XmlUtil,8,0,0,0,1,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.util,IDiagramNode.Relationship,0,50,0,6,0,13,0,6,0,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model.util,DefaultDiagramNode.ChoiceGroupEdge,20,0,0,0,7,0,3,0,3,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.util,MermaidErDiagramGenerator.DiagramNodeModelVisitor,0,62,0,8,0,12,0,12,0,8
Metaschema Core API,gov.nist.secauto.metaschema.core.model.util,IDiagramNode,0,4,0,0,0,1,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model.util,DefaultDiagramNode.ChoiceEdge,3,17,0,0,1,6,1,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model.util,XmlEventUtil,393,265,78,25,101,68,64,16,18,10
Metaschema Core API,gov.nist.secauto.metaschema.core.model.util,MermaidErDiagramGenerator,4,170,1,9,0,31,1,8,0,4
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IDefinition.ModuleScope,0,15,0,0,0,3,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,XmlGroupAsBehavior,0,15,0,0,0,3,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IContainerModelSupport,2,0,0,0,1,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,INamed,20,10,2,2,6,2,6,2,5,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractInstance,0,9,0,0,0,4,0,2,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model,MetaschemaVersion,17,0,0,0,8,0,8,0,8,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractFlagInstance,61,33,1,1,11,8,2,5,1,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model,JsonGroupAsBehavior,0,27,0,0,0,5,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IChoiceInstance,43,4,0,0,9,1,5,1,5,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IFeatureContainerModelAbsolute,26,14,0,0,4,3,4,3,4,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IFieldInstanceAbsolute,12,0,4,0,1,0,3,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IContainerModelGrouped,3,0,0,0,1,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractChoiceInstance,11,4,0,0,3,2,3,1,3,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractResourceResolver,10,0,0,0,4,0,3,0,3,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractModuleLoader,12,62,0,4,4,14,0,4,0,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractGlobalFieldDefinition,0,9,0,0,0,2,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IFieldDefinition,37,0,8,0,12,0,10,0,6,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,ModelWalker,105,162,22,20,27,46,24,23,9,17
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IFeatureContainerModelGrouped,44,5,2,0,7,1,8,1,7,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IFeatureContainerFlag,11,7,0,0,2,1,2,1,2,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IModelDefinition,26,0,6,0,6,0,5,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractInlineAssemblyDefinition,3,14,0,0,1,5,1,4,1,4
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractGlobalFlagDefinition,0,9,0,0,0,2,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractLoader,52,90,3,5,9,22,5,7,2,6
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IFeatureContainerModel,40,0,0,0,7,0,7,0,7,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IResourceResolver,13,0,2,0,3,0,3,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,UsedDefinitionModelWalker,95,0,12,0,22,0,12,0,6,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,DefinitionCollectingModelWalker,112,0,16,0,30,0,16,0,8,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IAssemblyDefinition,23,23,5,1,7,7,10,3,7,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IFlag,0,2,0,0,0,1,0,1,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model,IAttributable.Key,63,0,8,0,15,0,10,0,6,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractInlineFieldDefinition,3,14,0,0,1,5,1,4,1,4
Metaschema Core API,gov.nist.secauto.metaschema.core.model,INamedModelInstanceGrouped,53,0,6,0,14,0,9,0,6,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model,AbstractModule.Exports,10,174,2,10,3,51,3,12,1,8
